name,time,flow_in,flow_out,pressure_in,pressure_out
right_iliac,1.8361266126612641e-01,1.6582827357727258e+01,9.2994978584058625e+00,1.5798625754478690e+05,1.5771073289203236e+05
right_iliac,1.8372137213721373e-01,1.6610395972843374e+01,9.3160120227415391e+00,1.5802176795841238e+05,1.5774611533956986e+05
right_iliac,1.8383008300830106e-01,1.6637952052152862e+01,9.3325296958220108e+00,1.5805733214117101e+05,1.5778155281131566e+05
right_iliac,1.8393879387938838e-01,1.6665495404086926e+01,9.3490507899125728e+00,1.5809295001415320e+05,1.5781704523125628e+05
right_iliac,1.8404750475047393e-01,1.6693025838479848e+01,9.3655752171272120e+00,1.5812862149794944e+05,1.5785259252295180e+05
right_iliac,1.8415621562156126e-01,1.6720543166401054e+01,9.3821028894240612e+00,1.5816434651265704e+05,1.5788819460953059e+05
right_iliac,1.8426492649264858e-01,1.6748047200086315e+01,9.3986337186016158e+00,1.5820012497788650e+05,1.5792385141368574e+05
right_iliac,1.8437363736373591e-01,1.6775537752918712e+01,9.4151676162956175e+00,1.5823595681276804e+05,1.5795956285767088e+05
right_iliac,1.8448234823482323e-01,1.6803014639425594e+01,9.4317044939765928e+00,1.5827184193595787e+05,1.5799532886329808e+05
right_iliac,1.8459105910591056e-01,1.6830477675282729e+01,9.4482442629479788e+00,1.5830778026564466e+05,1.5803114935193493e+05
right_iliac,1.8469976997699789e-01,1.6857926677321309e+01,9.4647868343448067e+00,1.5834377171955592e+05,1.5806702424450326e+05
right_iliac,1.8480848084808521e-01,1.6885361463535805e+01,9.4813321191329010e+00,1.5837981621496470e+05,1.5810295346147759e+05
right_iliac,1.8491719171917254e-01,1.6912781853092543e+01,9.4978800281086162e+00,1.5841591366869590e+05,1.5813893692288414e+05
right_iliac,1.8502590259025808e-01,1.6940187666338172e+01,9.5144304718989989e+00,1.5845206399713297e+05,1.5817497454830105e+05
right_iliac,1.8513461346134541e-01,1.6967578724808376e+01,9.5309833609624253e+00,1.5848826711622460e+05,1.5821106625685803e+05
right_iliac,1.8524332433243273e-01,1.6994954851236542e+01,9.5475386055896418e+00,1.5852452294149122e+05,1.5824721196723689e+05
right_iliac,1.8535203520352006e-01,1.7022315869562274e+01,9.5640961159052189e+00,1.5856083138803189e+05,1.5828341159767253e+05
right_iliac,1.8546074607460739e-01,1.7049661604940169e+01,9.5806558018693586e+00,1.5859719237053092e+05,1.5831966506595394e+05
right_iliac,1.8556945694569471e-01,1.7076991883748164e+01,9.5972175732800711e+00,1.5863360580326468e+05,1.5835597228942602e+05
right_iliac,1.8567816781678204e-01,1.7104306533596176e+01,9.6137813397756808e+00,1.5867007160010838e+05,1.5839233318499132e+05
right_iliac,1.8578687868786936e-01,1.7131605383334481e+01,9.6303470108376388e+00,1.5870658967454289e+05,1.5842874766911229e+05
right_iliac,1.8589558955895491e-01,1.7158888263062082e+01,9.6469144957936379e+00,1.5874315993966165e+05,1.5846521565781350e+05
right_iliac,1.8600430043004224e-01,1.7186155004134992e+01,9.6634837038210044e+00,1.5877978230817750e+05,1.5850173706668516e+05
right_iliac,1.8611301130112956e-01,1.7213405439174494e+01,9.6800545439503534e+00,1.5881645669242961e+05,1.5853831181088492e+05
right_iliac,1.8622172217221689e-01,1.7240639402075232e+01,9.6966269250694879e+00,1.5885318300439033e+05,1.5857493980514247e+05
right_iliac,1.8633043304330421e-01,1.7267856728013296e+01,9.7132007559275397e+00,1.5888996115567230e+05,1.5861162096376184e+05
right_iliac,1.8643914391439154e-01,1.7295057253454154e+01,9.7297759451393109e+00,1.5892679105753516e+05,1.5864835520062622e+05
right_iliac,1.8654785478547886e-01,1.7322240816160519e+01,9.7463524011898368e+00,1.5896367262089279e+05,1.5868514242920096e+05
right_iliac,1.8665656565656619e-01,1.7349407255200202e+01,9.7629300324391348e+00,1.5900060575632012e+05,1.5872198256253835e+05
right_iliac,1.8676527652765174e-01,1.7376556410953608e+01,9.7795087471271405e+00,1.5903759037406018e+05,1.5875887551328144e+05
right_iliac,1.8687398739873906e-01,1.7403688125121459e+01,9.7960884533787986e+00,1.5907462638403123e+05,1.5879582119366914e+05
right_iliac,1.8698269826982639e-01,1.7430802240732199e+01,9.8126690592093340e+00,1.5911171369583363e+05,1.5883281951554021e+05
right_iliac,1.8709140914091371e-01,1.7457898602149292e+01,9.8292504725296599e+00,1.5914885221875701e+05,1.5886987039033850e+05
right_iliac,1.8720012001200104e-01,1.7484977055078534e+01,9.8458326011519137e+00,1.5918604186178718e+05,1.5890697372911801e+05
right_iliac,1.8730883088308836e-01,1.7512037446575118e+01,9.8624153527951552e+00,1.5922328253361330e+05,1.5894412944254756e+05
right_iliac,1.8741754175417569e-01,1.7539079625050697e+01,9.8789986350911487e+00,1.5926057414263496e+05,1.5898133744091666e+05
right_iliac,1.8752625262526301e-01,1.7566103440280187e+01,9.8955823555902871e+00,1.5929791659696918e+05,1.5901859763414011e+05
right_iliac,1.8763496349634856e-01,1.7593108732786018e+01,9.9121664217666652e+00,1.5933530980439985e+05,1.5905590993176331e+05
right_iliac,1.8774367436743589e-01,1.7620095314639201e+01,9.9287507410191438e+00,1.5937275367223084e+05,1.5909327424296280e+05
right_iliac,1.8785238523852321e-01,1.7647062979703051e+01,9.9453352206660650e+00,1.5941024810720660e+05,1.5913069047654077e+05
right_iliac,1.8796109610961054e-01,1.7674011523267200e+01,9.9619197679356919e+00,1.5944779301552771e+05,1.5916815854091602e+05
right_iliac,1.8806980698069786e-01,1.7700940745712956e+01,9.9785042899563319e+00,1.5948538830287501e+05,1.5920567834411433e+05
right_iliac,1.8817851785178519e-01,1.7727850450042009e+01,9.9950886937480430e+00,1.5952303387442129e+05,1.5924324979375966e+05
right_iliac,1.8828722872287251e-01,1.7754740441169567e+01,1.0011672886215846e+01,1.5956072963484147e+05,1.5928087279706824e+05
right_iliac,1.8839593959395984e-01,1.7781610525658593e+01,1.0028256774144060e+01,1.5959847548832095e+05,1.5931854726084214e+05
right_iliac,1.8850465046504539e-01,1.7808460511593122e+01,1.0044840264191588e+01,1.5963627133856373e+05,1.5935627309146457e+05
right_iliac,1.8861336133613271e-01,1.7835290208537479e+01,1.0061423262888036e+01,1.5967411708880015e+05,1.5939405019489606e+05
right_iliac,1.8872207220722004e-01,1.7862099427522086e+01,1.0078005676630593e+01,1.5971201264179472e+05,1.5943187847667071e+05
right_iliac,1.8883078307830736e-01,1.7888887981043140e+01,1.0094587411681637e+01,1.5974995789985397e+05,1.5946975784189373e+05
right_iliac,1.8893949394939469e-01,1.7915655683067211e+01,1.0111168374167022e+01,1.5978795276483419e+05,1.5950768819523952e+05
right_iliac,1.8904820482048201e-01,1.7942402349038343e+01,1.0127748470074986e+01,1.5982599713814940e+05,1.5954566944094974e+05
right_iliac,1.8915691569156934e-01,1.7969127795885868e+01,1.0144327605255663e+01,1.5986409092077921e+05,1.5958370148283310e+05
right_iliac,1.8926562656265666e-01,1.7995831842032796e+01,1.0160905685421168e+01,1.5990223401327693e+05,1.5962178422426429e+05
right_iliac,1.8937433743374399e-01,1.8022514307404240e+01,1.0177482616146207e+01,1.5994042631577735e+05,1.5965991756818461e+05
right_iliac,1.8948304830482954e-01,1.8049175013435871e+01,1.0194058302869195e+01,1.5997866772800501e+05,1.5969810141710259e+05
right_iliac,1.8959175917591686e-01,1.8075813783082463e+01,1.0210632650893830e+01,1.6001695814928209e+05,1.5973633567309505e+05
right_iliac,1.8970047004700419e-01,1.8102430440826367e+01,1.0227205565391147e+01,1.6005529747853667e+05,1.5977462023780821e+05
right_iliac,1.8980918091809151e-01,1.8129024812685781e+01,1.0243776951401955e+01,1.6009368561431073e+05,1.5981295501246059e+05
right_iliac,1.8991789178917884e-01,1.8155596726223248e+01,1.0260346713839706e+01,1.6013212245476848e+05,1.5985133989784395e+05
right_iliac,1.9002660266026616e-01,1.8182146010553769e+01,1.0276914757493708e+01,1.6017060789770447e+05,1.5988977479432753e+05
right_iliac,1.9013531353135349e-01,1.8208672496353127e+01,1.0293480987032712e+01,1.6020914184055178e+05,1.5992825960185984e+05
right_iliac,1.9024402440244081e-01,1.8235176015865839e+01,1.0310045307008808e+01,1.6024772418039027e+05,1.5996679421997265e+05
right_iliac,1.9035273527352636e-01,1.8261656402913310e+01,1.0326607621861656e+01,1.6028635481395491e+05,1.6000537854778438e+05
right_iliac,1.9046144614461369e-01,1.8288113492901587e+01,1.0343167835922991e+01,1.6032503363764397e+05,1.6004401248400434e+05
right_iliac,1.9057015701570101e-01,1.8314547122829289e+01,1.0359725853421393e+01,1.6036376054752737e+05,1.6008269592693675e+05
right_iliac,1.9067886788678834e-01,1.8340957131295212e+01,1.0376281578487362e+01,1.6040253543935498e+05,1.6012142877448510e+05
right_iliac,1.9078757875787566e-01,1.8367343358505963e+01,1.0392834915158568e+01,1.6044135820856484e+05,1.6016021092415747e+05
right_iliac,1.9089628962896299e-01,1.8393705646283387e+01,1.0409385767385380e+01,1.6048022875029166e+05,1.6019904227307075e+05
right_iliac,1.9100500050005031e-01,1.8420043838071923e+01,1.0425934039036580e+01,1.6051914695937501e+05,1.6023792271795633e+05
right_iliac,1.9111371137113764e-01,1.8446357778945806e+01,1.0442479633905290e+01,1.6055811273036772e+05,1.6027685215516548e+05
right_iliac,1.9122242224222319e-01,1.8472647315616204e+01,1.0459022455715067e+01,1.6059712595754425e+05,1.6031583048067481e+05
right_iliac,1.9133113311331051e-01,1.8498912296438061e+01,1.0475562408126185e+01,1.6063618653490898e+05,1.6035485759009185e+05
right_iliac,1.9143984398439784e-01,1.8525152571417085e+01,1.0492099394742084e+01,1.6067529435620457e+05,1.6039393337866149e+05
right_iliac,1.9154855485548516e-01,1.8551367992216250e+01,1.0508633319115948e+01,1.6071444931492044e+05,1.6043305774127191e+05
right_iliac,1.9165726572657249e-01,1.8577558412162528e+01,1.0525164084757437e+01,1.6075365130430093e+05,1.6047223057246054e+05
right_iliac,1.9176597659765982e-01,1.8603723686253151e+01,1.0541691595139548e+01,1.6079290021735380e+05,1.6051145176642103e+05
right_iliac,1.9187468746874714e-01,1.8629863666307454e+01,1.0558215753705166e+01,1.6083219594683149e+05,1.6055072121700886e+05
right_iliac,1.9198339833983447e-01,1.8655978170726275e+01,1.0574736463869934e+01,1.6087153838504857e+05,1.6059003881774432e+05
right_iliac,1.9209210921092001e-01,1.8682066990245968e+01,1.0591253629017537e+01,1.6091092742375654e+05,1.6062940446180801e+05
right_iliac,1.9220082008200734e-01,1.8708129915502688e+01,1.0607767152488865e+01,1.6095036295416034e+05,1.6066881804203018e+05
right_iliac,1.9230953095309467e-01,1.8734166744015212e+01,1.0624276937570121e+01,1.6098984486695210e+05,1.6070827945087943e+05
right_iliac,1.9241824182418199e-01,1.8760177276776385e+01,1.0640782887482723e+01,1.6102937305232554e+05,1.6074778858045291e+05
right_iliac,1.9252695269526932e-01,1.8786161317247668e+01,1.0657284905375112e+01,1.6106894739998848e+05,1.6078734532246820e+05
right_iliac,1.9263566356635664e-01,1.8812118670975121e+01,1.0673782894315949e+01,1.6110856779917321e+05,1.6082694956825691e+05
right_iliac,1.9274437443744397e-01,1.8838049145388105e+01,1.0690276757288434e+01,1.6114823413864590e+05,1.6086660120875869e+05
right_iliac,1.9285308530853129e-01,1.8863952549728058e+01,1.0706766397185635e+01,1.6118794630671586e+05,1.6090630013451673e+05
right_iliac,1.9296179617961684e-01,1.8889828695018505e+01,1.0723251716806701e+01,1.6122770419124476e+05,1.6094604623567386e+05
right_iliac,1.9307050705070417e-01,1.8915677394057202e+01,1.0739732618853914e+01,1.6126750767965571e+05,1.6098583940196940e+05
right_iliac,1.9317921792179149e-01,1.8941498461417265e+01,1.0756209005930554e+01,1.6130735665894236e+05,1.6102567952273687e+05
right_iliac,1.9328792879287882e-01,1.8967291713452283e+01,1.0772680780539465e+01,1.6134725101567814e+05,1.6106556648690233e+05
right_iliac,1.9339663966396614e-01,1.8993056968303236e+01,1.0789147845082343e+01,1.6138719063602545e+05,1.6110550018298329e+05
right_iliac,1.9350535053505347e-01,1.9018794045906134e+01,1.0805610101859662e+01,1.6142717540574496e+05,1.6114548049908868e+05
right_iliac,1.9361406140614079e-01,1.9044502768000157e+01,1.0822067453071218e+01,1.6146720521020485e+05,1.6118550732291874e+05
right_iliac,1.9372277227722812e-01,1.9070182958135586e+01,1.0838519800817275e+01,1.6150727993439016e+05,1.6122558054176558e+05
right_iliac,1.9383148314831544e-01,1.9095834441682126e+01,1.0854967047100232e+01,1.6154739946291220e+05,1.6126570004251529e+05
right_iliac,1.9394019401940099e-01,1.9121457045836895e+01,1.0871409093826822e+01,1.6158756368001792e+05,1.6130586571164880e+05
right_iliac,1.9404890489048832e-01,1.9147050599632554e+01,1.0887845842810789e+01,1.6162777246959929e+05,1.6134607743524510e+05
right_iliac,1.9415761576157564e-01,1.9172614933945336e+01,1.0904277195776027e+01,1.6166802571520285e+05,1.6138633509898279e+05
right_iliac,1.9426632663266297e-01,1.9198149881502854e+01,1.0920703054360153e+01,1.6170832330003905e+05,1.6142663858814441e+05
right_iliac,1.9437503750375029e-01,1.9223655276892060e+01,1.0937123320118470e+01,1.6174866510699189e+05,1.6146698778761920e+05
right_iliac,1.9448374837483762e-01,1.9249130956566841e+01,1.0953537894528324e+01,1.6178905101862826e+05,1.6150738258190727e+05
right_iliac,1.9459245924592494e-01,1.9274576758855737e+01,1.0969946678993804e+01,1.6182948091720761e+05,1.6154782285512390e+05
right_iliac,1.9470117011701227e-01,1.9299992523969344e+01,1.0986349574850795e+01,1.6186995468469142e+05,1.6158830849100382e+05
right_iliac,1.9480988098809782e-01,1.9325378094007821e+01,1.1002746483372333e+01,1.6191047220275275e+05,1.6162883937290666e+05
right_iliac,1.9491859185918514e-01,1.9350733312967989e+01,1.1019137305774246e+01,1.6195103335278577e+05,1.6166941538382170e+05
right_iliac,1.9502730273027247e-01,1.9376058026750638e+01,1.1035521943221092e+01,1.6199163801591544e+05,1.6171003640637358e+05
right_iliac,1.9513601360135979e-01,1.9401352083167332e+01,1.1051900296832343e+01,1.6203228607300689e+05,1.6175070232282783e+05
right_iliac,1.9524472447244712e-01,1.9426615331947406e+01,1.1068272267688810e+01,1.6207297740467516e+05,1.6179141301509721e+05
right_iliac,1.9535343534353444e-01,1.9451847624744598e+01,1.1084637756839284e+01,1.6211371189129463e+05,1.6183216836474781e+05
right_iliac,1.9546214621462177e-01,1.9477048815143604e+01,1.1100996665307411e+01,1.6215448941300873e+05,1.6187296825300518e+05
right_iliac,1.9557085708570909e-01,1.9502218758666523e+01,1.1117348894098745e+01,1.6219530984973937e+05,1.6191381256076167e+05
right_iliac,1.9567956795679464e-01,1.9527357312779063e+01,1.1133694344207981e+01,1.6223617308119655e+05,1.6195470116858254e+05
right_iliac,1.9578827882788197e-01,1.9552464336896694e+01,1.1150032916626365e+01,1.6227707898688802e+05,1.6199563395671375e+05
right_iliac,1.9589698969896929e-01,1.9577539692390516e+01,1.1166364512349263e+01,1.6231802744612866e+05,1.6203661080508842e+05
right_iliac,1.9600570057005662e-01,1.9602583242593106e+01,1.1182689032383866e+01,1.6235901833805008e+05,1.6207763159333498e+05
right_iliac,1.9611441144114394e-01,1.9627594852804052e+01,1.1199006377757032e+01,1.6240005154161024e+05,1.6211869620078403e+05
right_iliac,1.9622312231223127e-01,1.9652574353377009e+01,1.1215316449519976e+01,1.6244112693539268e+05,1.6215980450647345e+05
right_iliac,1.9633183318331859e-01,1.9677521538468110e+01,1.1231619148744624e+01,1.6248224439743604e+05,1.6220095638914462e+05
right_iliac,1.9644054405440592e-01,1.9702436198232672e+01,1.1247914376512140e+01,1.6252340380523982e+05,1.6224215172723171e+05
right_iliac,1.9654925492549147e-01,1.9727318130564448e+01,1.1264202033899277e+01,1.6256460503580570e+05,1.6228339039884883e+05
right_iliac,1.9665796579657879e-01,1.9752167137962381e+01,1.1280482021966467e+01,1.6260584796565640e+05,1.6232467228177859e+05
right_iliac,1.9676667666766612e-01,1.9776983026038906e+01,1.1296754241748152e+01,1.6264713247085048e+05,1.6236599725346279e+05
right_iliac,1.9687538753875344e-01,1.9801765602961328e+01,1.1313018594244804e+01,1.6268845842699482e+05,1.6240736519099469e+05
right_iliac,1.9698409840984077e-01,1.9826514679156940e+01,1.1329274980416260e+01,1.6272982570925544e+05,1.6244877597111318e+05
right_iliac,1.9709280928092809e-01,1.9851230067194759e+01,1.1345523301176245e+01,1.6277123419236825e+05,1.6249022947019624e+05
right_iliac,1.9720152015201542e-01,1.9875911581732201e+01,1.1361763457387884e+01,1.6281268375064948e+05,1.6253172556425797e+05
right_iliac,1.9731023102310274e-01,1.9900559039495779e+01,1.1377995349860218e+01,1.6285417425800583e+05,1.6257326412894382e+05
right_iliac,1.9741894189419007e-01,1.9925172259276156e+01,1.1394218879345564e+01,1.6289570558794501e+05,1.6261484503952914e+05
right_iliac,1.9752765276527562e-01,1.9949751061930225e+01,1.1410433946537744e+01,1.6293727761358605e+05,1.6265646817091608e+05
right_iliac,1.9763636363636294e-01,1.9974295270386310e+01,1.1426640452071087e+01,1.6297889020766967e+05,1.6269813339763356e+05
right_iliac,1.9774507450745027e-01,1.9998804709650663e+01,1.1442838296520170e+01,1.6302054324256873e+05,1.6273984059383630e+05
right_iliac,1.9785378537853759e-01,2.0023279206814806e+01,1.1459027380400256e+01,1.6306223659029877e+05,1.6278158963330495e+05
right_iliac,1.9796249624962492e-01,2.0047718591062988e+01,1.1475207604168375e+01,1.6310397012252838e+05,1.6282338038944750e+05
right_iliac,1.9807120712071224e-01,2.0072122693679709e+01,1.1491378868225048e+01,1.6314574371058992e+05,1.6286521273530019e+05
right_iliac,1.9817991799179957e-01,2.0096491348057469e+01,1.1507541072916570e+01,1.6318755722548987e+05,1.6290708654352991e+05
right_iliac,1.9828862886288690e-01,2.0120824389704158e+01,1.1523694118537840e+01,1.6322941053791961e+05,1.6294900168643653e+05
right_iliac,1.9839733973397244e-01,2.0145121656250641e+01,1.1539837905335716e+01,1.6327130351826595e+05,1.6299095803595617e+05
right_iliac,1.9850605060505977e-01,2.0169382987458071e+01,1.1555972333512852e+01,1.6331323603662167e+05,1.6303295546366411e+05
right_iliac,1.9861476147614709e-01,2.0193608225225265e+01,1.1572097303231965e+01,1.6335520796279635e+05,1.6307499384078008e+05
right_iliac,1.9872347234723442e-01,2.0217797213595812e+01,1.1588212714620566e+01,1.6339721916632689e+05,1.6311707303817087e+05
right_iliac,1.9883218321832175e-01,2.0241949798765177e+01,1.1604318467776050e+01,1.6343926951648819e+05,1.6315919292635674e+05
right_iliac,1.9894089408940907e-01,2.0266065829087580e+01,1.1620414462771203e+01,1.6348135888230387e+05,1.6320135337551538e+05
right_iliac,1.9904960496049640e-01,2.0290145155082854e+01,1.1636500599660019e+01,1.6352348713255694e+05,1.6324355425548824e+05
right_iliac,1.9915831583158372e-01,2.0314187629443047e+01,1.1652576778483873e+01,1.6356565413580043e+05,1.6328579543578572e+05
right_iliac,1.9926702670266927e-01,2.0338193107038993e+01,1.1668642899277986e+01,1.6360785976036816e+05,1.6332807678559402e+05
right_iliac,1.9937573757375660e-01,2.0362161444926585e+01,1.1684698862078191e+01,1.6365010387438536e+05,1.6337039817378070e+05
right_iliac,1.9948444844484392e-01,2.0386092502353073e+01,1.1700744566927952e+01,1.6369238634577932e+05,1.6341275946890243e+05
right_iliac,1.9959315931593125e-01,2.0409986140762989e+01,1.1716779913885649e+01,1.6373470704229022e+05,1.6345516053921086e+05
right_iliac,1.9970187018701857e-01,2.0433842223804152e+01,1.1732804803032078e+01,1.6377706583148160e+05,1.6349760125266112e+05
right_iliac,1.9981058105810590e-01,2.0457660617333243e+01,1.1748819134478179e+01,1.6381946258075110e+05,1.6354008147691784e+05
right_iliac,1.9991929192919322e-01,2.0481441189421432e+01,1.1764822808372964e+01,1.6386189715734115e+05,1.6358260107936425e+05
right_iliac,2.0002800280028055e-01,2.0505183810359696e+01,1.1780815724911630e+01,1.6390436942834957e+05,1.6362515992710888e+05
right_iliac,2.0013671367136610e-01,2.0528888352663969e+01,1.1796797784343838e+01,1.6394687926074013e+05,1.6366775788699434e+05
right_iliac,2.0024542454245342e-01,2.0552554691080196e+01,1.1812768886982164e+01,1.6398942652135322e+05,1.6371039482560550e+05
right_iliac,2.0035413541354075e-01,2.0576182702589101e+01,1.1828728933210684e+01,1.6403201107691639e+05,1.6375307060927732e+05
right_iliac,2.0046284628462807e-01,2.0599772235044579e+01,1.1844677823490912e+01,1.6407463279387256e+05,1.6379578510410173e+05
right_iliac,2.0057155715571540e-01,2.0623323095918195e+01,1.1860615458359787e+01,1.6411729153817813e+05,1.6383853817592494e+05
right_iliac,2.0068026802680272e-01,2.0646835080173069e+01,1.1876541738418762e+01,1.6415998717526905e+05,1.6388132969033837e+05
right_iliac,2.0078897889789005e-01,2.0670307989073748e+01,1.1892456564319085e+01,1.6420271957010339e+05,1.6392415951266375e+05
right_iliac,2.0089768976897737e-01,2.0693741630103972e+01,1.1908359836748119e+01,1.6424548858718897e+05,1.6396702750794109e+05
right_iliac,2.0100640064006292e-01,2.0717135814648064e+01,1.1924251456418096e+01,1.6428829409060045e+05,1.6400993354091782e+05
right_iliac,2.0111511151115025e-01,2.0740490357160915e+01,1.1940131324056903e+01,1.6433113594399387e+05,1.6405287747604013e+05
right_iliac,2.0122382238223757e-01,2.0763805074760008e+01,1.1955999340400433e+01,1.6437401401061917e+05,1.6409585917744532e+05
right_iliac,2.0133253325332490e-01,2.0787079787032621e+01,1.1971855406186251e+01,1.6441692815333221e+05,1.6413887850895690e+05
right_iliac,2.0144124412441222e-01,2.0810314315949622e+01,1.1987699422148429e+01,1.6445987823460629e+05,1.6418193533407844e+05
right_iliac,2.0154995499549955e-01,2.0833508485827814e+01,1.2003531289013464e+01,1.6450286411654358e+05,1.6422502951599046e+05
right_iliac,2.0165866586658687e-01,2.0856662123315807e+01,1.2019350907497151e+01,1.6454588566088662e+05,1.6426816091754742e+05
right_iliac,2.0176737673767420e-01,2.0879775057391022e+01,1.2035158178302414e+01,1.6458894272902966e+05,1.6431132940127506e+05
right_iliac,2.0187608760876152e-01,2.0902847119362143e+01,1.2050953002117996e+01,1.6463203518203011e+05,1.6435453482936983e+05
right_iliac,2.0198479847984707e-01,2.0925878142873866e+01,1.2066735279617955e+01,1.6467516288062013e+05,1.6439777706369819e+05
right_iliac,2.0209350935093440e-01,2.0948867963913028e+01,1.2082504911461935e+01,1.6471832568521792e+05,1.6444105596579635e+05
right_iliac,2.0220222022202172e-01,2.0971816420815127e+01,1.2098261798296170e+01,1.6476152345593952e+05,1.6448437139687195e+05
right_iliac,2.0231093109310905e-01,2.0994723354271169e+01,1.2114005840755143e+01,1.6480475605261014e+05,1.6452772321780524e+05
right_iliac,2.0241964196419637e-01,2.1017588607334531e+01,1.2129736939463907e+01,1.6484802333477591e+05,1.6457111128915107e+05
right_iliac,2.0252835283528370e-01,2.1040412025427727e+01,1.2145454995040998e+01,1.6489132516171536e+05,1.6461453547114212e+05
right_iliac,2.0263706370637102e-01,2.1063193456349325e+01,1.2161159908101906e+01,1.6493466139245112e+05,1.6465799562369203e+05
right_iliac,2.0274577457745835e-01,2.1085932750280513e+01,1.2176851579263088e+01,1.6497803188576156e+05,1.6470149160639889e+05
right_iliac,2.0285448544854390e-01,2.1108629759791800e+01,1.2192529909146481e+01,1.6502143650019245e+05,1.6474502327855016e+05
right_iliac,2.0296319631963122e-01,2.1131284339849387e+01,1.2208194798384463e+01,1.6506487509406847e+05,1.6478859049912720e+05
right_iliac,2.0307190719071855e-01,2.1153896347821597e+01,1.2223846147625277e+01,1.6510834752550515e+05,1.6483219312681007e+05
right_iliac,2.0318061806180587e-01,2.1176465643484988e+01,1.2239483857538843e+01,1.6515185365242025e+05,1.6487583101998401e+05
right_iliac,2.0328932893289320e-01,2.1198992089030511e+01,1.2255107828822974e+01,1.6519539333254565e+05,1.6491950403674453e+05
right_iliac,2.0339803980398052e-01,2.1221475549069289e+01,1.2270717962209940e+01,1.6523896642343880e+05,1.6496321203490454e+05
right_iliac,2.0350675067506785e-01,2.1243915890638508e+01,1.2286314158473365e+01,1.6528257278249462e+05,1.6500695487200053e+05
right_iliac,2.0361546154615517e-01,2.1266312983206813e+01,1.2301896318435444e+01,1.6532621226695692e+05,1.6505073240530002e+05
right_iliac,2.0372417241724072e-01,2.1288666698679890e+01,1.2317464342974459e+01,1.6536988473393023e+05,1.6509454449180834e+05
right_iliac,2.0383288328832805e-01,2.1310976911405557e+01,1.2333018133032537e+01,1.6541359004039125e+05,1.6513839098827715e+05
right_iliac,2.0394159415941537e-01,2.1333243498178895e+01,1.2348557589623708e+01,1.6545732804320066e+05,1.6518227175121108e+05
right_iliac,2.0405030503050270e-01,2.1355466338247044e+01,1.2364082613842161e+01,1.6550109859911454e+05,1.6522618663687722e+05
right_iliac,2.0415901590159002e-01,2.1377645313313959e+01,1.2379593106870727e+01,1.6554490156479611e+05,1.6527013550131227e+05
right_iliac,2.0426772677267735e-01,2.1399780307544802e+01,1.2395088969989573e+01,1.6558873679682711e+05,1.6531411820033216e+05
right_iliac,2.0437643764376467e-01,2.1421871207570270e+01,1.2410570104585062e+01,1.6563260415171951e+05,1.6535813458954002e+05
right_iliac,2.0448514851485200e-01,2.1443917902490707e+01,1.2426036412158814e+01,1.6567650348592692e+05,1.6540218452433567e+05
right_iliac,2.0459385938593755e-01,2.1465920283879957e+01,1.2441487794336888e+01,1.6572043465585608e+05,1.6544626785992461e+05
right_iliac,2.0470257025702487e-01,2.1487878221976676e+01,1.2456924152877036e+01,1.6576439751773715e+05,1.6549038445132517e+05
right_iliac,2.0481128112811220e-01,2.1509791542967506e+01,1.2472345389668657e+01,1.6580839192738879e+05,1.6553453415336940e+05
right_iliac,2.0491999199919952e-01,2.1531660050706950e+01,1.2487751406722907e+01,1.6585241774013528e+05,1.6557871682069366e+05
right_iliac,2.0502870287028685e-01,2.1553483553404220e+01,1.2503142106157142e+01,1.6589647481085069e+05,1.6562293230772414e+05
right_iliac,2.0513741374137417e-01,2.1575261867152729e+01,1.2518517390179515e+01,1.6594056299399628e+05,1.6566718046866317e+05
right_iliac,2.0524612461246150e-01,2.1596994812753387e+01,1.2533877161076173e+01,1.6598468214363998e+05,1.6571146115747635e+05
right_iliac,2.0535483548354883e-01,2.1618682214596490e+01,1.2549221321200834e+01,1.6602883211347286e+05,1.6575577422788399e+05
right_iliac,2.0546354635463437e-01,2.1640323900133023e+01,1.2564549772966148e+01,1.6607301275682327e+05,1.6580011953335203e+05
right_iliac,2.0557225722572170e-01,2.1661919699596748e+01,1.2579862418836546e+01,1.6611722392666995e+05,1.6584449692708632e+05
right_iliac,2.0568096809680902e-01,2.1683469445879268e+01,1.2595159161322375e+01,1.6616146547565470e+05,1.6588890626202669e+05
right_iliac,2.0578967896789635e-01,2.1704972974469751e+01,1.2610439902975223e+01,1.6620573725609470e+05,1.6593334739084280e+05
right_iliac,2.0589838983898368e-01,2.1726430123429036e+01,1.2625704546384306e+01,1.6625003911999494e+05,1.6597782016593110e+05
right_iliac,2.0600710071007100e-01,2.1747840733380173e+01,1.2640952994173858e+01,1.6629437091906052e+05,1.6602232443941192e+05
right_iliac,2.0611581158115833e-01,2.1769204647506943e+01,1.2656185149001496e+01,1.6633873250470890e+05,1.6606686006312867e+05
right_iliac,2.0622452245224565e-01,2.1790521711556355e+01,1.2671400913557434e+01,1.6638312372808243e+05,1.6611142688864679e+05
right_iliac,2.0633323332333298e-01,2.1811791773843130e+01,1.2686600190564540e+01,1.6642754444006050e+05,1.6615602476725413e+05
right_iliac,2.0644194419441853e-01,2.1833014685255073e+01,1.2701782882779174e+01,1.6647199449127211e+05,1.6620065354996192e+05
